ae_indep_qiskit_2.qasm,ae_indep_qiskit_3.qasm,ae_indep_qiskit_4.qasm,ae_indep_qiskit_5.qasm,ae_indep_qiskit_6.qasm,ae_indep_qiskit_7.qasm,ae_indep_qiskit_8.qasm,dj_indep_qiskit_2.qasm,dj_indep_qiskit_3.qasm,dj_indep_qiskit_4.qasm,dj_indep_qiskit_5.qasm,dj_indep_qiskit_6.qasm,dj_indep_qiskit_7.qasm,dj_indep_qiskit_8.qasm,ghz_indep_qiskit_2.qasm,ghz_indep_qiskit_3.qasm,ghz_indep_qiskit_4.qasm,ghz_indep_qiskit_5.qasm,ghz_indep_qiskit_6.qasm,ghz_indep_qiskit_7.qasm,ghz_indep_qiskit_8.qasm,graphstate_indep_qiskit_3.qasm,graphstate_indep_qiskit_4.qasm,graphstate_indep_qiskit_5.qasm,graphstate_indep_qiskit_6.qasm,graphstate_indep_qiskit_7.qasm,graphstate_indep_qiskit_8.qasm,grover-noancilla_indep_qiskit_2.qasm,grover-noancilla_indep_qiskit_3.qasm,grover-noancilla_indep_qiskit_4.qasm,grover-noancilla_indep_qiskit_5.qasm,qaoa_indep_qiskit_3.qasm,qaoa_indep_qiskit_4.qasm,qaoa_indep_qiskit_5.qasm,qaoa_indep_qiskit_6.qasm,qaoa_indep_qiskit_7.qasm,qaoa_indep_qiskit_8.qasm,qft_indep_qiskit_2.qasm,qft_indep_qiskit_3.qasm,qft_indep_qiskit_4.qasm,qft_indep_qiskit_6.qasm,qft_indep_qiskit_7.qasm,qft_indep_qiskit_8.qasm,qnn_indep_qiskit_2.qasm,qnn_indep_qiskit_3.qasm,qnn_indep_qiskit_4.qasm,qnn_indep_qiskit_5.qasm,qnn_indep_qiskit_6.qasm,qnn_indep_qiskit_7.qasm,qnn_indep_qiskit_8.qasm,qpeexact_indep_qiskit_2.qasm,qpeexact_indep_qiskit_3.qasm,qpeexact_indep_qiskit_4.qasm,qpeexact_indep_qiskit_5.qasm,qpeexact_indep_qiskit_6.qasm,qpeexact_indep_qiskit_7.qasm,qpeexact_indep_qiskit_8.qasm,qwalk-noancilla_indep_qiskit_3.qasm,qwalk-noancilla_indep_qiskit_4.qasm,realamprandom_indep_qiskit_2.qasm,realamprandom_indep_qiskit_3.qasm,realamprandom_indep_qiskit_4.qasm,realamprandom_indep_qiskit_5.qasm,realamprandom_indep_qiskit_6.qasm,realamprandom_indep_qiskit_7.qasm,realamprandom_indep_qiskit_8.qasm,su2random_indep_qiskit_2.qasm,su2random_indep_qiskit_3.qasm,su2random_indep_qiskit_4.qasm,su2random_indep_qiskit_5.qasm,su2random_indep_qiskit_6.qasm,su2random_indep_qiskit_7.qasm,su2random_indep_qiskit_8.qasm,twolocalrandom_indep_qiskit_2.qasm,twolocalrandom_indep_qiskit_3.qasm,twolocalrandom_indep_qiskit_4.qasm,twolocalrandom_indep_qiskit_5.qasm,twolocalrandom_indep_qiskit_6.qasm,twolocalrandom_indep_qiskit_7.qasm,twolocalrandom_indep_qiskit_8.qasm,vqe_indep_qiskit_3.qasm,vqe_indep_qiskit_4.qasm,vqe_indep_qiskit_5.qasm,vqe_indep_qiskit_6.qasm,vqe_indep_qiskit_7.qasm,vqe_indep_qiskit_8.qasm,wstate_indep_qiskit_2.qasm,wstate_indep_qiskit_3.qasm,wstate_indep_qiskit_4.qasm,wstate_indep_qiskit_5.qasm,wstate_indep_qiskit_6.qasm,wstate_indep_qiskit_7.qasm,wstate_indep_qiskit_8.qasm
2,3,4,5,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,5,6,7,8,2,3,4,5,3,4,5,6,7,8,2,3,4,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,2,3,4,5,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,5,6,7,8,2,3,4,5,6,7,8
25,66,149,252,336,502,614,23,27,37,65,58,80,166,17,23,34,41,50,54,58,51,74,98,83,54,74,7,94,629,2249,156,144,194,198,154,143,25,77,141,315,433,643,41,166,330,538,807,986,1163,23,28,74,242,300,396,640,645,2586,37,150,355,576,1027,1062,1612,41,157,365,579,1029,1152,1657,37,163,359,576,905,993,1520,41,57,63,78,85,102,25,42,59,71,82,96,109
38,98,217,360,528,852,1105,31,57,78,131,176,203,308,31,47,72,89,112,114,124,93,111,165,204,197,221,12,149,885,3581,233,297,381,506,514,638,35,113,206,545,826,1238,74,258,483,896,1481,2094,2725,29,52,125,349,525,820,1190,1127,3981,61,291,558,1057,1877,2370,3545,74,305,600,1089,1923,2521,3818,61,319,564,1057,1791,2278,3585,91,138,176,228,258,331,42,94,129,183,219,260,298
0.9580289441342024,0.8957391370189803,0.7519294592060578,0.833509678090536,0.6990661535374622,0.8988543874722565,0.5854085041105476,0.9773992393910618,0.9668881696847104,0.9437826424639372,0.9624091302140577,0.8937616933292766,0.8749493947318312,0.46337895998237066,0.9791019127995598,0.9772126250301053,0.9764025292511814,0.9663887506447484,0.9658971734128214,0.9746946472654205,0.9881966974268945,0.9048550342100864,0.9005443517441546,0.9583796959366054,0.8644676629597261,0.8432853243204324,0.8518438490452865,0.999178856398984,0.8857097238587914,0.3758793777127399,0.24485375489972658,0.7636763264391214,0.8432943327296379,0.819665150099772,0.9208795639045044,0.5633749443464316,0.9272295626812583,0.9621229917786506,0.881451631967563,0.7752615728647859,0.9198386525610927,0.8447115360531433,0.8276008980378359,0.9428655119326209,0.7369279994023407,0.5224520663891739,0.6707238508734509,0.38955724266878683,0.29341670848333073,0.3467845528957507,0.9827433457083605,0.9482646531340031,0.9184404859505543,0.8176291305002312,0.7293901111682058,0.6969672467862039,0.5820421767245063,0.23671559794706343,0.07400476955718334,0.9408996099541319,0.7237318594607776,0.5469630445238072,0.6431360378526043,0.36371673182944597,0.5153233458137177,0.2189356138448752,0.9328180327343571,0.7617351195346054,0.5330432457299636,0.629771139651889,0.3488953789128161,0.5046899816725584,0.16192853841689162,0.9408996099541319,0.7308213734922429,0.5486838142357671,0.6431360378526043,0.36190621107584275,0.4816756796390957,0.1801912014653045,0.9374052444776925,0.9466185817364285,0.9222861865546647,0.922345907216833,0.9244225870375813,0.9133614463570359,0.9592139742927207,0.9469278441811966,0.9573894528208784,0.9356301890825329,0.9362926038107363,0.93922497427018,0.9665663626715779
0.9268984617155328,0.7273162954041805,0.37875498989346346,0.21761001414596906,0.08791751054427596,0.024933195661495388,0.004271629720209726,0.9673862248913685,0.9353895045302002,0.8634378600573218,0.7355393967613242,0.5626917599914092,0.4998011661104572,0.16517480914902732,0.9618877976147893,0.916797713814514,0.8638790870393462,0.8029974455280211,0.7527057909964455,0.6935973304465008,0.646051656461946,0.7598760042553441,0.6811590319432435,0.5932930007904796,0.49652688461111144,0.5159994070406725,0.4084774479639518,0.9967705110805645,0.6626977027658475,0.0352392616093404,2.643163839877681e-05,0.4553579000461576,0.41267217913311605,0.2756147257935943,0.20787493595426418,0.11018171772991824,0.15682652455118454,0.9291829280738267,0.6782844112619678,0.3916315249492519,0.10916233805742527,0.02662402821457799,0.004206886792490939,0.8951793270713606,0.41634759226830925,0.11787166130025663,0.037455626575593544,0.002314037639109942,0.00013590048297969974,1.6706858045701062e-05,0.9723669006947605,0.9040154451967246,0.691804916718547,0.26212588832791256,0.12249033422396913,0.043786766944378976,0.005116383588685003,0.02418917560252409,1.793876156721564e-05,0.8901056943426939,0.40802883156015674,0.1263637389036316,0.030798140433855696,0.0011235967262650092,0.0002533096157268986,1.0556646355510132e-06,0.8856400072493539,0.4418354720347785,0.12516231690433197,0.03450843124146973,0.001231217969086722,0.0001547018864208064,6.412306695127527e-07,0.8901056943426939,0.3960249456105034,0.1267612847648601,0.030798140433855696,0.0017415350457230883,0.000349383218553192,9.69851254183419e-07,0.8263379799205477,0.7492183435857641,0.661991989199746,0.55673567712111,0.4746228298923678,0.39144419650075957,0.9252610646978391,0.8356584505974431,0.7622597971660859,0.657426010427718,0.6107552717766501,0.5004701344021619,0.437088144637745
0.9828490673773348,0.9390296160119649,0.7908412064884314,0.6818212347949686,0.5108949480891671,0.37931687161514144,0.2532880928804783,0.9907556235124514,0.9810369626072788,0.9581243665927845,0.9234910179406282,0.8720339967623324,0.7741771784188626,0.7809730761250175,0.9903160943669352,0.9804549914135778,0.9691278970153432,0.9552530806510033,0.942106106894699,0.9279746123780438,0.9089763666729014,0.9489326888687575,0.9058695748676734,0.8739707503203901,0.8221911724080332,0.8715692820038771,0.8402860775208819,0.9993754098175118,0.9114040290764746,0.4266194778944821,0.036990689126196435,0.851675572129617,0.8024460580541194,0.7048207916314927,0.6244073433645145,0.6523230028619753,0.5086498184764229,0.9833021985316399,0.9239938105871278,0.790534175773814,0.5609407076076898,0.39251806012822177,0.23065907742370576,0.9699033111457311,0.8353499221376433,0.5897940197552021,0.40991581359547247,0.17033921809183272,0.08953023290061278,0.03305948364507952,0.9907556235124512,0.9739223434882324,0.9116232324315062,0.6793264618395506,0.5270646914260111,0.40890555943842216,0.25072004465752695,0.4573378073327289,0.02279289606542001,0.9702125239794265,0.8333964170818926,0.5992364032420238,0.40248570745501727,0.1528476697571688,0.09468731362274806,0.02793111927367231,0.9699033111457311,0.8368633797720803,0.5987532150977458,0.4078523773997985,0.15056880052110397,0.08544403161500647,0.022637094050147317,0.9702125239794265,0.8229695504203844,0.5993852038499725,0.40248570745501727,0.16474221574577919,0.09617488371029269,0.02571116588205585,0.9601997504097317,0.9354145021589078,0.9097717201744064,0.8832101656358969,0.8546393140243269,0.7993572638104063,0.9811949989126421,0.9605058696716476,0.9370177395697504,0.9112836234669176,0.8850773296414782,0.8562966250856419,0.8194288094875044
0.9509120723632156,0.7624670100555857,0.39835525726991855,0.17800768539203352,0.06425230539106572,0.0105218174484113,0.0018482016194270741,0.9806057788798083,0.9490773671150298,0.8765586646093272,0.7057954927126161,0.5490125030786733,0.44223661263111697,0.27838354767852713,0.9729048166491533,0.9198396250747426,0.8574428043934353,0.7937445288800836,0.7341658531696278,0.6603511321964474,0.5942599169809837,0.7968913833300897,0.6851869555215466,0.5410389340040761,0.4722444099213658,0.5333061298929672,0.40293524792138496,0.996966590741564,0.681922462958994,0.03999622293898009,3.9930958767840414e-06,0.5078292813578111,0.392682780568548,0.23699798533034153,0.14095071885505622,0.12757768106540748,0.08603024154512394,0.9496370254326716,0.7110209739186869,0.39934664069412884,0.06656993482884227,0.012371574746586324,0.0011724934430140878,0.9208496677496102,0.4719537445525138,0.13306484059671933,0.02289116992256699,0.0010118445222084967,4.146731096320471e-05,1.5926894543326327e-06,0.9802945796456196,0.9284758616971593,0.6866698975473122,0.2177870695059581,0.08851275774362247,0.02568937423666825,0.0022039294971012233,0.04673382162893485,5.52499967759454e-06,0.9178361678338718,0.46985601344357336,0.1384403446612206,0.019274011424096793,0.00047217828141302604,4.6543994606176944e-05,1.3467838480341967e-07,0.9208496677496102,0.4854127333082998,0.1405914815652998,0.022348349798865984,0.0005313427003908295,2.6191034802066906e-05,8.964200576076413e-08,0.9178361678338718,0.4459591403121333,0.13847472175736958,0.019274011424096793,0.0007927588238357813,6.976040484306356e-05,1.3838637111274856e-07,0.8464317078958628,0.740350672800055,0.6530094449378737,0.5331130173161299,0.43879426514164926,0.3425848146944826,0.9464640358680353,0.8476409810650462,0.7460401302740216,0.6403187540703901,0.5773469135699846,0.45628140092604785,0.3705515025493464
"(0.8824505619721703, 0.9690096872181807)","(7.667827203158275e-10, 0.8896113700733267)","(0.0, 0.6335363318332252)","(0.0, 0.4759080804660133)","(0.0, 0.26917047867481686)","(0.0, 0.1530752388025446)","(0.0, 0.06888038145084155)","(0.9739016952572591, 0.9837555385968041)","(0.9176724935199804, 0.9657962191823054)","(0.749263911265524, 0.9228158160724874)","(8.18729141235642e-05, 0.8607656389130844)","(2.497227365975215e-07, 0.7682969606644734)","(0.0, 0.6077713869467168)","(0.0, 0.6214916549932825)","(0.9731928761654691, 0.9833191149005721)","(0.9141406487471657, 0.9652232891093594)","(0.8113120065744671, 0.9430098919426765)","(0.6690369328754658, 0.9175956481679718)","(0.504555951503856, 0.8928544191111286)","(0.32820761385443886, 0.8663029603429101)","(0.16848063650737027, 0.8322236435754061)","(0.002663277735908012, 0.9067278535041199)","(6.220549416701058e-05, 0.8261835170299938)","(1.9515835002069698e-47, 0.7725169399282787)","(4.6621229977324306e-24, 0.6833900232353927)","(1.530132737109254e-05, 0.7680742288280582)","(1.1965114596877926e-07, 0.7151437751090925)","(0.9993754098175118, 0.9993754098175118)","(0.0, 0.8415316163748805)","(0.0, 0.19373012080253058)","(0.0, 0.0017567380008481359)","(0.0, 0.7397336306529984)","(0.0, 0.6571150381013744)","(0.0, 0.510333999773296)","(0.0, 0.4023407555180732)","(0.0, 0.4382933968203887)","(0.0, 0.2714373415550621)","(0.8889826163536314, 0.9694564378869011)","(7.440585893581752e-75, 0.8617677306567992)","(0.0, 0.633290372074044)","(0.0, 0.32780332327241635)","(0.0, 0.16389212841262812)","(0.0, 0.05825057797625354)","(0.5441956805729246, 0.9494899564698727)","(0.0, 0.715337344095608)","(0.0, 0.35996191403896316)","(0.0, 0.18036567946673082)","(0.0, 0.031826386452233034)","(0.0, 0.00915120581266622)","(0.0, 0.0013138254395747453)","(0.973452896098658, 0.9837555385968041)","(0.7664249229628447, 0.9520178780641927)","(0.0, 0.8391322538458608)","(0.0, 0.4721605460111948)","(0.0, 0.2858487219874574)","(0.0, 0.17742857483664662)","(0.0, 0.06834834817034442)","(0.0, 0.23072160504078928)","(0.0, 0.0006768882443377547)","(0.5473270474319447, 0.9497926613649188)","(0.0, 0.7136644940943995)","(0.0, 0.3739511455636089)","(0.0, 0.17593186410253575)","(0.0, 0.02630943594075902)","(0.0, 0.010702863474259647)","(0.0, 0.0009908917564703853)","(0.5441956805729246, 0.9494899564698727)","(0.0, 0.7212001390765778)","(0.0, 0.373649613882459)","(0.0, 0.18114021534021063)","(0.0, 0.025486497844281655)","(0.0, 0.008782170793773827)","(0.0, 0.0006648389484680378)","(0.5473270474319447, 0.9497926613649188)","(0.0, 0.6987240857652227)","(0.0, 0.37404400400395404)","(0.0, 0.17593186410253575)","(0.0, 0.030425877391137907)","(0.0, 0.010939737747158318)","(0.0, 0.0008365810315190507)","(0.4832554139755325, 0.9305974310865304)","(0.0876308410012463, 0.8856750388907575)","(0.0038270947944679407, 0.8394565640095948)","(4.563789587165465e-06, 0.793278577068726)","(1.2639075644359888e-10, 0.7448181890848384)","(2.19904069900087e-20, 0.6573821305540679)","(0.8747711064412063, 0.9673789094936961)","(0.4871946864750165, 0.930894112895314)","(0.11117262148394395, 0.8871930262139411)","(0.002547999200461591, 0.8408516141248082)","(5.2043256959326875e-06, 0.7949556198192874)","(1.6568505074198357e-10, 0.7462625357269633)","(3.5272451911162834e-18, 0.686888341697061)"
"(0.8537759463741561, 0.937522393210871)","(6.226071235159508e-10, 0.722340712034177)","(0.0, 0.31911909291863255)","(0.0, 0.12424854425162556)","(0.0, 0.03385201568885977)","(0.0, 0.004246132558497165)","(0.0, 0.0005026088320869956)","(0.9639245115201792, 0.9736774066777939)","(0.8877771452251346, 0.9343331268937364)","(0.6854786251125651, 0.8442559521718749)","(6.257292452342373e-05, 0.6578564343609112)","(1.572196785951999e-07, 0.4837020563971198)","(0.0, 0.3471799052077085)","(0.0, 0.22153523221065993)","(0.9560826509189374, 0.9660308548267197)","(0.8576250811848639, 0.905549603136497)","(0.7178140721133969, 0.8343347135174641)","(0.5559201177626216, 0.7624539927797371)","(0.393191114988755, 0.6957849244005179)","(0.23355409352080367, 0.6164652923225923)","(0.11014729616155386, 0.5440814211165308)","(0.0022365580868439197, 0.7614487539091988)","(4.7051357444291526e-05, 0.6249135465428983)","(1.2081441583540915e-47, 0.47823310050784346)","(2.677797570602412e-24, 0.39252077752640346)","(9.362757328643881e-06, 0.4699783515832933)","(5.737529807377982e-08, 0.3429268222236566)","(0.9969665907415639, 0.9969665907415639)","(0.0, 0.6296431595520958)","(0.0, 0.018162492579698937)","(0.0, 1.8963753943174613e-07)","(0.0, 0.4410815694894029)","(0.0, 0.32156399514352424)","(0.0, 0.1716012513079813)","(0.0, 0.09082247240941363)","(0.0, 0.08571896889623712)","(0.0, 0.04590942375305442)","(0.8585466489509249, 0.9362653000636477)","(5.725593145714344e-75, 0.6631374843885018)","(0.0, 0.31991328195792545)","(0.0, 0.03890223257283083)","(0.0, 0.005165631656213739)","(0.0, 0.000296101161470781)","(0.5166725444563981, 0.9014687349752764)","(0.0, 0.4041493621023452)","(0.0, 0.08121186907314713)","(0.0, 0.010072266743401833)","(0.0, 0.0001890542598124487)","(0.0, 4.2385223943667406e-06)","(0.0, 6.329548110640495e-08)","(0.9631745457096084, 0.9733684061907165)","(0.7306609664846493, 0.9075935320683327)","(0.0, 0.6320668871504161)","(0.0, 0.15137119989946543)","(0.0, 0.04800408582131643)","(0.0, 0.011146899214374006)","(0.0, 0.0006008093242665438)","(0.0, 0.023576669505639965)","(0.0, 1.6407776006171696e-07)","(0.517779916616925, 0.898518659569887)","(0.0, 0.40235300663462015)","(0.0, 0.08639315835652774)","(0.0, 0.008424927135962657)","(0.0, 8.127532638992707e-05)","(0.0, 5.261042908042845e-06)","(0.0, 4.777885911727368e-09)","(0.5166725444563981, 0.9014687349752764)","(0.0, 0.4183236346974959)","(0.0, 0.08773556697054448)","(0.0, 0.009925613087935237)","(0.0, 8.993938014527516e-05)","(0.0, 2.6919860468876713e-06)","(0.0, 2.6327361946956425e-09)","(0.517779916616925, 0.898518659569887)","(0.0, 0.3786317397090442)","(0.0, 0.08641461124960388)","(0.0, 0.008424927135962657)","(0.0, 0.00014641288309483048)","(0.0, 7.935133422334803e-06)","(0.0, 4.502767926773803e-09)","(0.4259975127328322, 0.8203367816144049)","(0.0693570090516792, 0.70098347781826)","(0.0027469847567706813, 0.6025391345515485)","(2.7547414328706046e-06, 0.4788295608994357)","(6.489233315656662e-11, 0.3824092158886024)","(9.424546250842889e-21, 0.28173777305255776)","(0.8438071869308458, 0.9331369889855496)","(0.42994654697376766, 0.8215087736965149)","(0.08851405209560832, 0.7063704057073323)","(0.0017903665021487614, 0.5908292918357476)","(3.3948461644326876e-06, 0.5185594051015794)","(8.828600376358434e-11, 0.39764925527537626)","(1.5950452196641068e-18, 0.3106157657047278)"
"(0.9751561142335802, 0.9828940331935623)","(0.9140910717840559, 0.939519732999982)","(0.7248414887672697, 0.795858981149752)","(0.5904940588428602, 0.6915710182891827)","(0.3996418834597389, 0.5325936370252573)","(0.2630763917580553, 0.40565866786908866)","(0.15247977387130573, 0.28950860439530085)","(0.986241542973148, 0.9907671493829073)","(0.9725179018619362, 0.9810745410429229)","(0.9412157570622695, 0.9582806013217716)","(0.8936984320218819, 0.9239321725398524)","(0.82727494872111, 0.872990436254122)","(0.7038785759632921, 0.7765486622867591)","(0.709989088448506, 0.7831003625860928)","(0.9853663401567362, 0.990329516958609)","(0.9713638950747221, 0.9805002986505048)","(0.9564428780092465, 0.9692012974316676)","(0.9372604760302483, 0.9553754434462921)","(0.9198472845375136, 0.9422632776610051)","(0.9014507244370226, 0.9281809074951329)","(0.8761676866866883, 0.90926771810089)","(0.9281650995850196, 0.9492730393029739)","(0.8724201028298678, 0.9068502971200562)","(0.8291667143142563, 0.8754015110782816)","(0.7644038979807993, 0.8243026813175414)","(0.826290527235146, 0.8725037223418182)","(0.7860359083075743, 0.8415956709293709)","(0.9987511069560578, 0.9993754612455666)","(0.8759563521947881, 0.9124900859520156)","(0.30769674862869517, 0.46797291270439223)","(0.01039019937072629, 0.11180200566746906)","(0.7966924806791026, 0.8546889525575951)","(0.7355075166289283, 0.8063000601102068)","(0.6158054494721771, 0.7126269975570063)","(0.5223029918696839, 0.6337462246914219)","(0.5544336963904197, 0.6591272487962245)","(0.39286734422669517, 0.5198124357281266)","(0.9760556977912427, 0.9833444011323773)","(0.8943265746759456, 0.9247645189938288)","(0.724278338115208, 0.7954752349272033)","(0.44982444762916474, 0.5773244107589394)","(0.27540681850707005, 0.4174731968078549)","(0.1328369329982553, 0.2701631218749115)","(0.9541281151252675, 0.9700711629739027)","(0.7737116479338546, 0.8391844302991812)","(0.48309191397951307, 0.6099285910178216)","(0.2901291954717741, 0.44238571284731687)","(0.08851418560278995, 0.22782302731153173)","(0.0365253010919292, 0.13286119603404958)","(0.009330266238118282, 0.06408708469766836)","(0.9862415429731479, 0.9907668806212863)","(0.9629990331733692, 0.9740039606314825)","(0.8781832498142014, 0.9125143343330642)","(0.5878267565826558, 0.6891192478209137)","(0.4172395184515484, 0.5470462463095018)","(0.29132790260056396, 0.42998055185830836)","(0.14917108618065808, 0.28851218303186593)","(0.3298436948894758, 0.5038549712243392)","(0.005389771540046495, 0.1326230210781669)","(0.9547366277659421, 0.9703772422836568)","(0.7700966821530622, 0.8373342091891035)","(0.4913669475527416, 0.6181139010798927)","(0.28094239376679603, 0.4375133402044671)","(0.07527822280276418, 0.21419765604337138)","(0.038211994121495736, 0.14102407556939936)","(0.007188190000151811, 0.06762597501521504)","(0.9541281151252675, 0.9700711629739027)","(0.7732382913331516, 0.8407216178372912)","(0.4905747848182618, 0.6176859625333678)","(0.2854443030071227, 0.44220361522764745)","(0.07386531814407195, 0.21264028033282195)","(0.03314766175132439, 0.1337993564796439)","(0.005352981669858643, 0.059409596808937676)","(0.9547366277659421, 0.9703772422836568)","(0.7552411055800602, 0.8274925741919942)","(0.49161109137048514, 0.6182761689325194)","(0.28094239376679603, 0.4375133402044671)","(0.08344231744823402, 0.22212316017763162)","(0.03925158719061605, 0.1417742090033928)","(0.006449728239127635, 0.06550073349068046)","(0.9414044399061381, 0.9604181135534421)","(0.9074049396456716, 0.9358082418236711)","(0.8731950374632675, 0.9103577479839795)","(0.8378369483227281, 0.8839736751364531)","(0.8003948554532282, 0.8556433397091302)","(0.7276631312596691, 0.8010701647223128)","(0.971875831016976, 0.9812539281437044)","(0.942004837790436, 0.960721742660449)","(0.9105185290605432, 0.9373874283897398)","(0.8761001420709424, 0.9118452657595475)","(0.8413836555898382, 0.885811504947139)","(0.803502620312604, 0.8572667697818394)","(0.7550668081515786, 0.8207998791060228)"
