ae_indep_qiskit_2.qasm,ae_indep_qiskit_3.qasm,ae_indep_qiskit_4.qasm,ae_indep_qiskit_5.qasm,ae_indep_qiskit_6.qasm,ae_indep_qiskit_7.qasm,ae_indep_qiskit_8.qasm,dj_indep_qiskit_2.qasm,dj_indep_qiskit_3.qasm,dj_indep_qiskit_4.qasm,dj_indep_qiskit_5.qasm,dj_indep_qiskit_6.qasm,dj_indep_qiskit_7.qasm,dj_indep_qiskit_8.qasm,ghz_indep_qiskit_2.qasm,ghz_indep_qiskit_3.qasm,ghz_indep_qiskit_4.qasm,ghz_indep_qiskit_5.qasm,ghz_indep_qiskit_6.qasm,ghz_indep_qiskit_7.qasm,ghz_indep_qiskit_8.qasm,graphstate_indep_qiskit_3.qasm,graphstate_indep_qiskit_4.qasm,graphstate_indep_qiskit_5.qasm,graphstate_indep_qiskit_6.qasm,graphstate_indep_qiskit_7.qasm,graphstate_indep_qiskit_8.qasm,grover-noancilla_indep_qiskit_2.qasm,grover-noancilla_indep_qiskit_3.qasm,grover-noancilla_indep_qiskit_4.qasm,grover-noancilla_indep_qiskit_5.qasm,qaoa_indep_qiskit_3.qasm,qaoa_indep_qiskit_4.qasm,qaoa_indep_qiskit_5.qasm,qaoa_indep_qiskit_6.qasm,qaoa_indep_qiskit_7.qasm,qaoa_indep_qiskit_8.qasm,qft_indep_qiskit_2.qasm,qft_indep_qiskit_3.qasm,qft_indep_qiskit_4.qasm,qft_indep_qiskit_6.qasm,qft_indep_qiskit_7.qasm,qft_indep_qiskit_8.qasm,qnn_indep_qiskit_2.qasm,qnn_indep_qiskit_3.qasm,qnn_indep_qiskit_4.qasm,qnn_indep_qiskit_5.qasm,qnn_indep_qiskit_6.qasm,qnn_indep_qiskit_7.qasm,qnn_indep_qiskit_8.qasm,qpeexact_indep_qiskit_2.qasm,qpeexact_indep_qiskit_3.qasm,qpeexact_indep_qiskit_4.qasm,qpeexact_indep_qiskit_5.qasm,qpeexact_indep_qiskit_6.qasm,qpeexact_indep_qiskit_7.qasm,qpeexact_indep_qiskit_8.qasm,qwalk-noancilla_indep_qiskit_3.qasm,qwalk-noancilla_indep_qiskit_4.qasm,realamprandom_indep_qiskit_2.qasm,realamprandom_indep_qiskit_3.qasm,realamprandom_indep_qiskit_4.qasm,realamprandom_indep_qiskit_5.qasm,realamprandom_indep_qiskit_6.qasm,realamprandom_indep_qiskit_7.qasm,realamprandom_indep_qiskit_8.qasm,su2random_indep_qiskit_2.qasm,su2random_indep_qiskit_3.qasm,su2random_indep_qiskit_4.qasm,su2random_indep_qiskit_5.qasm,su2random_indep_qiskit_6.qasm,su2random_indep_qiskit_7.qasm,su2random_indep_qiskit_8.qasm,twolocalrandom_indep_qiskit_2.qasm,twolocalrandom_indep_qiskit_3.qasm,twolocalrandom_indep_qiskit_4.qasm,twolocalrandom_indep_qiskit_5.qasm,twolocalrandom_indep_qiskit_6.qasm,twolocalrandom_indep_qiskit_7.qasm,twolocalrandom_indep_qiskit_8.qasm,vqe_indep_qiskit_3.qasm,vqe_indep_qiskit_4.qasm,vqe_indep_qiskit_5.qasm,vqe_indep_qiskit_6.qasm,vqe_indep_qiskit_7.qasm,vqe_indep_qiskit_8.qasm,wstate_indep_qiskit_2.qasm,wstate_indep_qiskit_3.qasm,wstate_indep_qiskit_4.qasm,wstate_indep_qiskit_5.qasm,wstate_indep_qiskit_6.qasm,wstate_indep_qiskit_7.qasm,wstate_indep_qiskit_8.qasm
2,3,4,5,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,5,6,7,8,2,3,4,5,3,4,5,6,7,8,2,3,4,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,2,3,4,5,6,7,8,2,3,4,5,6,7,8,2,3,4,5,6,7,8,3,4,5,6,7,8,2,3,4,5,6,7,8
25,77,142,245,336,482,590,23,27,33,48,76,113,129,17,23,33,42,50,54,58,51,69,84,106,79,90,7,94,626,2209,156,144,199,197,157,142,25,80,141,329,468,633,41,173,344,554,825,1091,1208,23,28,74,233,298,410,694,645,2586,37,149,359,576,1021,1092,1579,41,157,363,591,1034,1108,1591,37,151,349,560,825,1139,1485,41,61,63,76,86,102,25,42,63,71,82,96,109
38,117,206,346,528,845,1132,31,57,76,113,183,238,299,31,47,64,87,112,120,130,93,150,178,246,203,228,12,149,846,3517,233,297,377,489,530,648,35,109,199,558,843,1212,74,269,502,927,1488,2171,2612,29,52,125,335,518,731,1247,1127,3981,61,296,564,1057,1856,2571,3648,74,305,598,1101,1931,2450,3701,61,299,550,1044,1806,2529,3528,91,142,176,226,262,331,42,94,138,183,219,260,298
0.9958300553049345,0.8712229699419927,0.8014144563683775,0.893320036728724,0.7046774097861633,0.8782168685957824,0.5609286570694575,0.9970612773254054,0.9658135277691633,0.9554679025401821,0.9704626622169307,0.9602091535532782,0.9656533161737998,0.9571852348047,0.9971584170763672,0.9767232430354665,0.9865888955840219,0.9884221719431765,0.9663479910746641,0.9779464201290569,0.9830158424757991,0.9110309446739637,0.9510517993283225,0.9369415574209099,0.9338600870968489,0.8652491822529922,0.9619827614121418,0.998728498727101,0.835275254162394,0.5076266915945065,0.40001657345411273,0.7682524502712907,0.8848496675314146,0.8679308202762115,0.7471394335311708,0.8493511948452934,0.9065309000830929,0.9972664734123005,0.8877734371541874,0.8235000836746935,0.8997604703930473,0.6276632108904858,0.8425737476077902,0.987672066821976,0.7259698342376363,0.5665303414499298,0.7635783664349989,0.4037467058974903,0.4951992293168086,0.2783130306799031,0.9977286636268189,0.948124465960536,0.945464401055274,0.8894008750741929,0.7347429158164873,0.8321676125304514,0.8506721410374154,0.2484440590896993,0.07991638433662003,0.9883970447359641,0.757819602724041,0.57366095549221,0.7147533402607165,0.371161992300469,0.22996026256141705,0.2085779717102923,0.988457268376479,0.760092767481757,0.568247597111335,0.6887374809602251,0.3578480802623933,0.47467597682229845,0.18866197657727904,0.9877062350183214,0.7351345966089173,0.6059301923673612,0.7241058239467375,0.6838944343076034,0.26356601231261817,0.18669739874245034,0.9350294073003622,0.9525461012169641,0.9217163572617265,0.9191279300847789,0.9374155262746463,0.918323327762334,0.9935030139799852,0.9465972177667026,0.9649451099392279,0.9368154261942628,0.9369086980037167,0.9466704219011645,0.9568973407269425
0.9612801641848931,0.6811709485316458,0.45000891605396687,0.2726187151627621,0.10345610686632511,0.032743660141722856,0.0052830819595159895,0.9860939282121732,0.931158603947309,0.8798835419837061,0.8163401126504458,0.6527696021278674,0.5037445477871806,0.3838057263419308,0.9783829036182815,0.919274882031139,0.8823937648351878,0.8364595946487481,0.7675391137520782,0.7096686774819433,0.6584070667103271,0.7716917059512063,0.6714742583830653,0.6021359160063184,0.5096191167617183,0.46789952089676556,0.44810032042880155,0.9960708334257439,0.6327145246432987,0.06325931629603886,0.00013491310403544577,0.4693775558753437,0.4682571731602392,0.28492970296085235,0.1859507205232721,0.17525615655879204,0.18500509354602981,0.9607553264602314,0.6933881973008298,0.4632594732101626,0.11715930271622219,0.025642823408754588,0.006005887763614212,0.9343166280159565,0.4187564254030381,0.1438064346249275,0.050341153924884835,0.00336885709602651,0.0003011025730146732,2.2100292881341336e-05,0.9864086715628042,0.8994484798558893,0.7220536163936514,0.33425046961916555,0.14948353351126006,0.06843587325464584,0.00785595243252756,0.027500655510876968,5.631930902891787e-05,0.9313055417749828,0.4459374230856425,0.15557521604347496,0.0448449324080255,0.0018553368455876944,0.0001239862435373514,2.1993876174840712e-06,0.9350594118744459,0.45229025167787407,0.1573032052291123,0.04752175989243433,0.002060995685698868,0.00030979701788498744,1.92677684415021e-06,0.930654634407565,0.4333404891158285,0.1694234623564248,0.04590501929152858,0.005404038287919394,0.000126276384466532,3.9088663777105635e-06,0.8294288425086198,0.7664423469220825,0.6816918167487976,0.5745816117310515,0.5123927541415277,0.4130283876818186,0.9558626123626297,0.8405762583354129,0.767533717647001,0.6800110661987473,0.6313824555845026,0.5230357511318261,0.4527219960266025
0.9856758902833717,0.9201641766751877,0.7433443082886588,0.6167460126684822,0.45364965699924753,0.2896994949555883,0.18960161878553636,0.9921267633713242,0.9794610235181684,0.9437976147477583,0.926430350429586,0.8340488564585982,0.7452637017738426,0.684574676800784,0.9923621907271473,0.9804715743155149,0.9592726622254583,0.9402181578916446,0.9186688301925421,0.9011622582342116,0.882088946661056,0.9427319827479641,0.8626973423172999,0.8586283594674764,0.748000070577151,0.8410257682633826,0.8008880714920192,0.999363501116887,0.9083134312803023,0.31170377051016557,0.01615464706319241,0.8489224153695073,0.7485725939398892,0.6471536265549928,0.5225680168745978,0.5986198858387907,0.43928889139577726,0.9858142121858384,0.9208383407912325,0.7345985678305073,0.4702995538718809,0.28773203634579714,0.15337343157183952,0.9772187453869968,0.8265392045669515,0.47672896232981504,0.3105086002903547,0.11563172241298225,0.055770533746830844,0.017086107780874642,0.9921267633713242,0.9705068356794384,0.9044756417928654,0.6246529879379135,0.4656864242741531,0.3577484217173961,0.11973587843601063,0.40265207183908625,0.006054663877122349,0.9775562124329628,0.8374684903785855,0.49387502679463763,0.3191304995696757,0.09871608713895613,0.0370683758508379,0.008902752930273497,0.9772187453869968,0.8376659296978919,0.4934019879949647,0.31845248836869844,0.09550005356455366,0.05757195251686521,0.008823839447783564,0.9775562124329628,0.832231856881266,0.5123834945524014,0.32212410017654813,0.1407691891040628,0.0396741030767185,0.00895232166268295,0.9606221805970786,0.9120528510026104,0.8713970762467287,0.8277448348863464,0.804057003763664,0.7541327758367475,0.985292880338898,0.961220683787371,0.9147182410186756,0.8741444091582212,0.8399145222299852,0.8165940348677027,0.7798299715391097
0.9514782935071703,0.7194359270307245,0.41740146283822954,0.18821530766414044,0.0666018617066607,0.010801229337830657,0.0017857545323751566,0.9812136923034532,0.9443164058662507,0.8691364576164893,0.7793007253930047,0.567003280661262,0.3887756818562981,0.27449617013620803,0.9736769854997556,0.9228027460600235,0.8579624397896011,0.7956665902033714,0.7296690905038183,0.6539485342288155,0.590807971605001,0.7985441727030405,0.6090930678546259,0.5518070680524739,0.4081929836944595,0.45480026113126126,0.373060948552097,0.9967041460431646,0.6880403771520167,0.03884383492017277,5.4484582003010436e-06,0.518664311858978,0.3961401575947083,0.2124515989945729,0.13005858732551426,0.12351995389949202,0.08965020656103187,0.9497223465429486,0.7192132704189328,0.41324797932690066,0.06123848469950037,0.011755128656638773,0.0010932498414009625,0.9244280097561304,0.47676719670232176,0.12101151048615316,0.020471194482888633,0.000964829540121736,3.391089932175398e-05,1.356774367470403e-06,0.9808703291349509,0.9206817558043628,0.6907503945865933,0.2347541591409446,0.09474395834271783,0.029420546146051114,0.0011057601631494236,0.0445701779264107,4.266890810844977e-06,0.9210908944781208,0.4928066510452142,0.1339374995917707,0.020022831481027042,0.00049345460343602,1.9985925501144258e-05,9.387666586172561e-08,0.9244280097561304,0.49844986082456433,0.13658432446097477,0.021972700931430056,0.0005500244635551296,3.757430347105588e-05,9.011656632105975e-08,0.9210908944781209,0.4905765033808603,0.1432669749665179,0.020421204392851895,0.0011123384685063288,1.900814998687397e-05,1.8743394061952077e-07,0.8521312133285591,0.7338604680091969,0.6444762006621804,0.5174545846813517,0.4394987826610224,0.33918145721163495,0.9479635323602674,0.8535618641673731,0.7275824136492144,0.6345197304213608,0.5660181132447432,0.45116850016191645,0.36894885820076584
"(0.9003996979133068, 0.9734459343245107)","(3.3952162912458204e-70, 0.8527767333063364)","(0.0, 0.5627208949534267)","(0.0, 0.39113417836403636)","(0.0, 0.21755991462021299)","(0.0, 0.09108188535463828)","(0.0, 0.04051495764021578)","(0.9777150251930363, 0.9859525534992992)","(0.9109158697386087, 0.9634716338917524)","(0.6742324984910031, 0.8965035476965585)","(0.2577843999288816, 0.865640736566508)","(0.0, 0.7065957208107178)","(0.0, 0.5696874895996193)","(0.0, 0.4858070153316063)","(0.9783479800384158, 0.9861865157420361)","(0.9120900610206467, 0.964465687768805)","(0.7660335333421346, 0.925072685936024)","(0.5822960556466099, 0.8907608665726198)","(0.38770640479600355, 0.8533830671216643)","(0.22656139151463794, 0.8220803719482436)","(0.10745842241527286, 0.7891605548275448)","(0.0007756749842943437, 0.8937532559632541)","(2.2486128326168493e-23, 0.7554677308989409)","(0.0, 0.7487439091557782)","(0.0, 0.5750968945533552)","(7.556308935967323e-09, 0.7197168819687375)","(0.0, 0.6518880534107127)","(0.999363501116887, 0.999363501116887)","(0.0, 0.8332372577536638)","(0.0, 0.10702269487592807)","(0.0, 0.00035276657662083183)","(0.0, 0.7320385816926135)","(0.0, 0.5769780670336936)","(0.0, 0.43279139858568566)","(0.0, 0.2906909795128883)","(0.0, 0.37402954939901656)","(0.0, 0.2091827500780051)","(0.9024235058397159, 0.973582539972383)","(0.0, 0.8534015255848949)","(0.0, 0.549275458240366)","(0.0, 0.232189313276414)","(0.0, 0.09123209563662076)","(0.0, 0.026454193484363998)","(0.6240210595058037, 0.959087745342498)","(0.0, 0.6955515896265958)","(0.0, 0.23851519794469037)","(0.0, 0.10383718655268037)","(0.0, 0.01603996325718476)","(0.0, 0.0038513475805049594)","(0.0, 0.0003863208327872045)","(0.9775778397064778, 0.9859525534992991)","(0.7247313779445069, 0.9449597200275349)","(2.2827062607696526e-71, 0.8250396865022911)","(0.0, 0.3998589340345886)","(0.0, 0.2299546671733064)","(0.0, 0.1371875471926497)","(0.0, 0.016461197046487193)","(0.0, 0.17392407332500132)","(0.0, 5.072052834330448e-05)","(0.627911391020445, 0.9594189511342108)","(0.0, 0.7162429048092319)","(0.0, 0.25702439766573043)","(0.0, 0.11080522871704052)","(0.0, 0.012244254838858794)","(0.0, 0.0018982569349753403)","(0.0, 0.0001188598117562667)","(0.6240210595058037, 0.959087745342498)","(0.0, 0.716411764310464)","(0.0, 0.25677821693991476)","(0.0, 0.11056981660099914)","(0.0, 0.011579534248220183)","(0.0, 0.004225131139372882)","(0.0, 0.00011800736902953936)","(0.627911391020445, 0.9594189511342108)","(0.0, 0.7075339799839343)","(0.0, 0.27608145459708655)","(0.0, 0.11268844331536294)","(0.0, 0.02331749481162931)","(0.0, 0.002137607373929987)","(0.0, 0.00012142886661466451)","(0.4735387961906561, 0.9295144788169601)","(0.05281825185925374, 0.848179136289746)","(0.0005114287302156916, 0.7790920428911547)","(8.993609543452132e-09, 0.7061422015927956)","(7.220359950939276e-15, 0.6691283151504593)","(1.042884351590349e-25, 0.5951224659876362)","(0.8983414605520411, 0.97306767664678)","(0.5042958277933998, 0.9300936007571277)","(0.037095219809025415, 0.8506578612882117)","(0.0006635431373512158, 0.7815483573187136)","(1.7424870275268874e-08, 0.7247782805285068)","(1.3226860157383365e-13, 0.6873899277179607)","(3.326573796708881e-23, 0.6313646958083037)"
"(0.869160721582253, 0.9396726505568701)","(2.654570392849028e-70, 0.6667486468483169)","(0.0, 0.31597810342281946)","(0.0, 0.11936427347171086)","(0.0, 0.031940717077346664)","(0.0, 0.003395920080524359)","(0.0, 0.0003815883519266771)","(0.9669604785484122, 0.9751073967278759)","(0.878230761106071, 0.9289007409429259)","(0.6208958744878808, 0.8255836903061562)","(0.21684476309139078, 0.7281653214655637)","(0.0, 0.4803580613994567)","(0.0, 0.2971842606676492)","(0.0, 0.19479564414655462)","(0.9599266486317578, 0.9676175924080828)","(0.8584432583387221, 0.90773828478919)","(0.6851315846968212, 0.8273743742129621)","(0.49277235628393956, 0.753812990574169)","(0.30794272154712515, 0.6778147096897974)","(0.1644093375416658, 0.59656099591569)","(0.07197379903620513, 0.5285661365933578)","(0.000657038002268952, 0.7570565838908541)","(1.58759558126949e-23, 0.533385389414085)","(0.0, 0.48118860351834)","(0.0, 0.3138375603628224)","(4.0862140102586995e-09, 0.3892002340616157)","(0.0, 0.30365538483064264)","(0.9967041460431646, 0.9967041460431646)","(0.0, 0.6311707581752407)","(0.0, 0.013336931682502676)","(0.0, 1.189771549736398e-07)","(0.0, 0.447252046068967)","(0.0, 0.30533335611505374)","(0.0, 0.14207943969979925)","(0.0, 0.07234820525342028)","(0.0, 0.07717771125173777)","(0.0, 0.04269007735185846)","(0.8693846760854409, 0.9379384908294572)","(0.0, 0.6665422963047224)","(0.0, 0.3089945762922602)","(0.0, 0.03023375546798565)","(0.0, 0.0037272353660833903)","(0.0, 0.00018856618473470652)","(0.5903105612821755, 0.9072764719196479)","(0.0, 0.4012104685607252)","(0.0, 0.060544012757551835)","(0.0, 0.0068457725115768425)","(0.0, 0.00013383723817350722)","(0.0, 2.341786088124102e-06)","(0.0, 3.0676980987571943e-08)","(0.9664864740969066, 0.9747661703793273)","(0.687524222398015, 0.8964462095625221)","(1.7433086945563352e-71, 0.6300849494093606)","(0.0, 0.15027311106629054)","(0.0, 0.04678430435531701)","(0.0, 0.011282041562808794)","(0.0, 0.00015201906203482775)","(0.0, 0.019251923523888662)","(0.0, 3.574417353323128e-08)","(0.591642155665483, 0.9040012723974916)","(0.0, 0.42147169870757883)","(0.0, 0.06970428405918074)","(0.0, 0.006952122798697177)","(0.0, 6.120566658374258e-05)","(0.0, 1.0234713772491893e-06)","(0.0, 1.2533384808071796e-09)","(0.5903105612821755, 0.9072764719196479)","(0.0, 0.426298040249076)","(0.0, 0.07108175514159021)","(0.0, 0.007629136530420109)","(0.0, 6.669134597699872e-05)","(0.0, 2.7575295381774395e-06)","(0.0, 1.2051917943946116e-09)","(0.591642155665483, 0.9040012723974916)","(0.0, 0.4170707274105017)","(0.0, 0.07719482626783863)","(0.0, 0.00714393531062742)","(0.0, 0.00018425158682272612)","(0.0, 1.02414316709664e-06)","(0.0, 2.542345084562978e-09)","(0.42005816345535696, 0.8245367602780588)","(0.04249888258805371, 0.6824660843162561)","(0.0003782473615570958, 0.5762083594901359)","(5.6222452801318375e-09, 0.44143618208302865)","(3.9466597442200116e-15, 0.3657465559980208)","(4.690513997129324e-26, 0.26766441096410437)","(0.8643064018870034, 0.9362014994591286)","(0.44781359174162455, 0.8259210825388493)","(0.029506167422048597, 0.6766277003686855)","(0.0004816494943215158, 0.5673065546168445)","(1.1742614201450209e-08, 0.4884278387952235)","(7.307845029782613e-14, 0.3797831841438386)","(1.5738502607100356e-23, 0.2987077851945128)"
"(0.9796686886525955, 0.985706113967144)","(0.890670606794367, 0.9209606875526415)","(0.6648614115177431, 0.7510023388070712)","(0.5148461261026068, 0.6326645965829771)","(0.3353752816676861, 0.48003261893918137)","(0.18105465762414844, 0.32556213245412013)","(0.10025601561375314, 0.22883928126900738)","(0.9884159812528455, 0.992135139679155)","(0.96991214891491, 0.9795036511997047)","(0.9217104419724197, 0.9440930037752816)","(0.8978849306573139, 0.9268845264991842)","(0.7766764844801288, 0.8361872000097365)","(0.663905080546408, 0.7486747646667821)","(0.5885425686796915, 0.6889497788194471)","(0.9888851800005773, 0.9923695205887741)","(0.9719148913893342, 0.9805092519417887)","(0.9426879213069196, 0.9593864030182231)","(0.9163464643015738, 0.9404206990876933)","(0.8863374836464927, 0.9190149372856847)","(0.8632111609168918, 0.9016064658950292)","(0.8378295203105377, 0.8826071274135006)","(0.9208714882965937, 0.9431473025054846)","(0.8129080597820165, 0.8643844859981535)","(0.8075287146666459, 0.8601473675089403)","(0.6663246344500399, 0.752262881883638)","(0.784539960076591, 0.8426506452800436)","(0.7354943581815643, 0.8034707115150131)","(0.9987273054205092, 0.9993635521214004)","(0.8737972670175616, 0.9094029034854401)","(0.19766212582612827, 0.37571316022553614)","(0.003316283119146897, 0.09844345225466798)","(0.7953556192603328, 0.8518637504695595)","(0.666286273490778, 0.7545539728317296)","(0.5472329294538326, 0.6599322677504404)","(0.4032466627368392, 0.538588922763984)","(0.4899511207894544, 0.6073021049967908)","(0.3160118184600039, 0.45380565644986537)","(0.9799436850426859, 0.9858438029935147)","(0.8919763350546294, 0.9216155702967856)","(0.6546425185425149, 0.7429894207659212)","(0.35360862732593995, 0.4954136225552376)","(0.17761521543706243, 0.33200414266967676)","(0.07561826207193956, 0.20127748006921745)","(0.9669409054490086, 0.977303758483538)","(0.7663119768655328, 0.8306256198744946)","(0.36009248666601, 0.51117076073005)","(0.19971274351513668, 0.3621701659674635)","(0.04969282719537616, 0.1788339049841133)","(0.018381859677632062, 0.09927114398810703)","(0.0036220051633519155, 0.04850751323393613)","(0.9884159812528456, 0.9921350675800484)","(0.9587566699512611, 0.9706079264316602)","(0.8696779422701001, 0.9053093219932856)","(0.5248673332059282, 0.6395293750585237)","(0.3466114881789527, 0.4909411884146163)","(0.24201164767632685, 0.3859147897782437)","(0.053566472766362096, 0.16733781620972674)","(0.2834742767995457, 0.4603868789593885)","(0.0008805280689024846, 0.11078436858319848)","(0.9676089139615351, 0.977638082773142)","(0.7782893592152559, 0.8409123840429084)","(0.37647784180381094, 0.5258863922199333)","(0.20576727226607777, 0.36940743968022655)","(0.0390153600558054, 0.1677605229417523)","(0.00990331567189752, 0.08485412647833969)","(0.0013961083428419851, 0.04162667521467892)","(0.9669409054490086, 0.977303758483538)","(0.778656453246113, 0.8411147647029)","(0.3757569067431606, 0.5254425657888074)","(0.20489376573591386, 0.3688714286194659)","(0.037068513754845565, 0.16388817060842018)","(0.018812001685517492, 0.10229077408325339)","(0.0013699002787105872, 0.04112251837222698)","(0.9676089139615351, 0.977638082773142)","(0.7716386053915867, 0.8360152621216708)","(0.39598736725531314, 0.5417288042211952)","(0.2086029308763087, 0.37197569748199233)","(0.06548096815616966, 0.18906342076714375)","(0.010969113337105013, 0.08750147719768038)","(0.0013966292966325969, 0.039516176807254645)","(0.9432386235335395, 0.9608064499810769)","(0.872981428871048, 0.912751579277834)","(0.8180025658384079, 0.8727909140993049)","(0.7614581499666926, 0.8295867045807424)","(0.7304549818448192, 0.806139554832068)","(0.6655954266362109, 0.7569582703540914)","(0.9789074372624404, 0.9853251365547381)","(0.9444145180984167, 0.9613976977226361)","(0.8780927812248469, 0.915360017695601)","(0.823170156374945, 0.8754573937506368)","(0.7780916239825669, 0.8415422221623324)","(0.7477216848517946, 0.8184240363058575)","(0.6997877164675208, 0.7819954776738733)"
